userWallet,total_deposit_usd,deposit_USDC_usd,deposit_count,deposit_USDC_count,deposit_pool_0x2791bca1f2de4661ed88a30c99a7a9449aa84174_count,avg_borrow_rate,total_transactions,total_volume_usd,net_position_usd,deposit_WMATIC_usd,deposit_WMATIC_count,deposit_pool_0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270_count,total_redeemunderlying_usd,redeemunderlying_USDC_usd,redeemunderlying_DAI_usd,redeemunderlying_WBTC_usd,redeemunderlying_WETH_usd,redeemunderlying_count,redeemunderlying_USDC_count,redeemunderlying_DAI_count,redeemunderlying_WBTC_count,redeemunderlying_WETH_count,deposit_USDT_usd,redeemunderlying_USDT_usd,deposit_WPOL_usd,deposit_WETH_usd,total_borrow_usd,borrow_USDT_usd,total_stable_debt,total_variable_debt,total_repay_usd,repay_USDT_usd,deposit_DAI_usd,borrow_WPOL_usd,borrow_WMATIC_usd,deposit_USDT_count,deposit_pool_0xc2132d05d31c914a87c6611c10748aeb04b58e8f_count,redeemunderlying_USDT_count,deposit_WPOL_count,deposit_WETH_count,deposit_pool_0x7ceb23fd6bc0add59e62ac25578270cff1b9f619_count,borrow_count,borrow_USDT_count,repay_count,repay_USDT_count,deposit_DAI_count,deposit_pool_0x8f3cf7ad23cd3cadbd9735aff958023239c6a063_count,borrow_WPOL_count,borrow_WMATIC_count,borrow_USDC_usd,repay_USDC_usd,borrow_USDC_count,repay_USDC_count,deposit_WBTC_usd,deposit_AAVE_usd,deposit_WBTC_count,deposit_pool_0x1bfd67037b42cf73acf2047067bd4f2c47d9bfd6_count,deposit_AAVE_count,deposit_pool_0xd6df932a45c0f255f85145f286ea0b292b21c90b_count,repay_WBTC_usd,borrow_WBTC_usd,borrow_DAI_usd,repay_DAI_usd,repay_WBTC_count,borrow_WBTC_count,borrow_DAI_count,repay_DAI_count,borrow_WETH_usd,repay_WETH_usd,borrow_WETH_count,repay_WETH_count,redeemunderlying_AAVE_usd,redeemunderlying_AAVE_count,total_liquidationcall_usd,total_liquidation_collateral_usd,total_liquidation_principal_usd,liquidationcall_count,liquidation_collateral_WETH_count,liquidation_principal_USDT_count,redeemunderlying_WPOL_usd,redeemunderlying_WPOL_count,redeemunderlying_WMATIC_usd,repay_WMATIC_usd,redeemunderlying_WMATIC_count,repay_WMATIC_count,liquidation_collateral_USDC_count,liquidation_collateral_WMATIC_count,liquidation_principal_WMATIC_count,liquidation_collateral_WPOL_count,liquidation_principal_USDC_count,liquidation_collateral_DAI_count,repay_WPOL_usd,repay_WPOL_count,liquidation_principal_WBTC_count,liquidation_collateral_AAVE_count,liquidation_principal_DAI_count,liquidation_principal_WETH_count,liquidation_principal_WPOL_count,liquidation_collateral_WBTC_count
0x033dab06e494cedc8bf20717976a4af9d740c4d9,1255573986196.078,3.1787336933870325,2.0,1.0,1.0,0.0,2,1255573986196.078,1255573986196.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1255573986192.8992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x033dafd977e7c4fa8ccfd4775492e3ee5cbbd1c0,214970988119.0615,0.0,1.0,0.0,0.0,0.0,1,214970988119.0615,214970988119.0615,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214970988119.0615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x033dc008e1ab5d7004e8fabfd834f841a89c7e10,1.645265520890284e+17,9905.856786472601,33.0,8.0,8.0,4.630975916404801e+25,47,2.1420561736151958e+17,1.1484748681693846e+17,1.2576049057361768e+16,6.0,22.0,13882.511793943024,9887.650234956734,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,3988.6308780220584,3994.8615589862898,1.5195050303165277e+17,0.0,4.967906527227668e+16,0.0,0.0,0.0,200613.54749993197,0.0,0.0,4.967906526786016e+16,0.0,3.0,3.0,1.0,16.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200613.54749993197,4416520.735093142,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x033dc48af6f744a1b5f039d2a3dc38ae5424db96,1142717216487.8823,0.0,2.0,0.0,0.0,0.0,2,1142717216487.8823,1142717216487.8823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142717216487.8823,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x033df985bd88c096ceb0bae2545d35f18eecdfb4,7733928801540.489,0.0,1.0,0.0,0.0,3.858863744588892e+25,4,7733928801544.489,7733928801540.493,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7733928801540.489,0.0,1.9982306923442157,1.9982306923442157,0.0,0.0,2.0022020467073096,2.0022020467073096,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x033e036bda697d7a7615dcd04cf7f1883904fc6c,2.864516906632039e+16,0.0,2.0,0.0,0.0,3.7649966422667765e+25,5,2.8645169066333044e+16,2.864516906630774e+16,209178266320374.88,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8435990800000016e+16,12651.619881678796,8186.47192798642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4465.147953692374,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x033e1be8c2d5de9ff4e5a04618d6cd2db4e6f9ed,1067218500890.5559,0.0,2.0,0.0,0.0,0.0,2,1067218500890.5559,1067218500890.5559,27674718518.830505,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039543782371.7255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x033e8cf361b0658925f4c3c2d9be754b86e327ef,1002967697772.2278,0.0,1.0,0.0,0.0,0.0,1,1002967697772.2278,1002967697772.2278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002967697772.2278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x033ea4c2e32eab510cb29d8c492dd4c1171cea50,2214705524678725.5,12.00596555033657,8.0,1.0,1.0,2.9517596064245467e+25,21,4407162094467468.5,22248954892149.25,0.0,0.0,0.0,2192456569786569.8,11.931390980141678,2192456569786545.0,0.0,0.0,6.0,1.0,4.0,0.0,0.0,12.722599903278672,12.70891649111247,0.0,0.0,1089.770337028044,0.0,0.0,0.0,1083.2760017985033,0.0,2214705524678700.8,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,6.0,6.0,0.0,0.0,1089.770337028044,1083.2760017985033,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x033f0b0c71753239adaea7f7394812b79f7176a0,3213163748572.8394,0.0,3.0,0.0,0.0,0.0,3,3213163748572.8394,3213163748572.8394,2039405320595.7107,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1173758427977.1287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x033f35a020fbdaa7108bd8e509fd50a88a9915de,254.1568406768812,39.46391502689206,3.0,1.0,1.0,0.0,4,437.5780384985387,70.73564285522363,0.0,0.0,0.0,183.42119782165756,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,214.69292564998912,183.42119782165756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x033ff82972978ddd56307e37805c516536e1dfae,0.0,0.0,0.0,0.0,0.0,0.0,1,9755.939592147475,-9755.939592147475,0.0,0.0,0.0,9755.939592147475,0.0,0.0,9755.939592147475,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x033ffcf5d843a16da224f62b5cb1c4980310f796,2.8269824661771808e+17,0.0,49.0,0.0,0.0,5.31286462720181e+25,136,4.86538162032624e+17,1.0699744297682163e+17,2372269425916307.0,15.0,47.0,1.7577452677508794e+17,164828.7053751842,1.5058748653500022e+16,0.0,7.895969385814658e+16,29.0,13.0,1.0,0.0,1.0,0.0,144136.18575393467,5677967721104982.0,1.1246096651103837e+17,1.3995832752813232e+16,140542.10271594202,0.0,0.0,1.4069555887004728e+16,141086.82813738438,0.0,0.0,0.0,0.0,0.0,11.0,32.0,1.0,1.0,30.0,24.0,28.0,11.0,0.0,0.0,0.0,0.0,91110.57573265777,91133.44404246016,5.0,16.0,0.0,1.6218704295965846e+17,0.0,0.0,1.0,1.0,0.0,0.0,1.3995832752581578e+16,1.406955588677251e+16,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.175608426313238e+16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03402343d6192caec409b0570cf59905969adc2a,6845107065056048.0,0.0,34.0,0.0,0.0,3.872724053240678e+25,104,7631999112033976.0,6058215018097036.0,2447469195853854.0,9.0,12.0,372206570906741.0,0.0,372206570906369.1,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,371.84558200432696,2168932317662143.0,2228705551479671.8,414685476061728.56,9610.605664938945,0.0,0.0,9457.63775172217,8856.491532018736,0.0,0.0,414685476051514.94,0.0,0.0,1.0,3.0,7.0,7.0,34.0,31.0,34.0,30.0,0.0,0.0,0.0,1.0,602.8443805361616,601.1462197034349,2.0,4.0,60377.70262757266,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0340389d85c806f7f5f66d6cd2fd1f91d6f7dd10,2219587255715.728,1.3904096025725556,2.0,1.0,1.0,0.0,2,2219587255715.728,2219587255715.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2219587255714.3374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03407689dca8b86e8dd3c867899f1fb168c21bb7,1548363719983935.5,0.0,1.0,0.0,0.0,0.0,2,3096727475369703.0,-35401831.75,1548363719983935.5,1.0,1.0,1548363755385767.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548363755385767.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03408ddff230918d5235152f2caac102e3d48202,1130051389484.0518,0.0,2.0,0.0,0.0,0.0,2,1130051389484.0518,1130051389484.0518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130051389484.0518,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0340af84322e83ae445c375c10a6ac90989b85f6,2.3293919155447204e+16,1702.3942619955885,37.0,4.0,4.0,3.805262151882471e+25,128,4.7563055490495496e+16,329518882362784.0,1443324361651561.0,4.0,6.0,2.296302449489232e+16,9097.108121440868,1202237742693624.2,0.0,1.8012700969137236e+16,40.0,10.0,5.0,0.0,17.0,0.0,1711.1373626111429,32885324672838.227,1.788233367290985e+16,653743809174041.5,0.0,0.0,0.0,652368030981938.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,21.0,21.0,26.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,11958.424193719475,11914.02981757679,24.0,22.0,0.0,3935375796211252.0,0.0,0.0,6.0,6.0,0.0,0.0,653743809162083.1,652368030970024.4,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,3748085783050653.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0340c0b1ef5d48083ac0afb00322b38b21f0d8db,4.5982729606746616e+16,0.0,15.0,0.0,0.0,1.0047864552080498e+26,31,1.767200198006885e+17,-4450347967115392.0,4.020325080573565e+16,9.0,15.0,5.870674069440814e+16,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5779478801010970.0,0.0,3.187844318949381e+16,0.0,0.0,0.0,4.015210631003994e+16,0.0,0.0,3657971132600670.0,2.822047205689314e+16,0.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.141502029857105e+16,2.0,7291720395837098.0,7291722891749301.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.286038341829064e+16,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03413203ef38895fb2661a62046949893ae9fd6b,33091485862537.688,19855.66389296527,10.0,3.0,3.0,2.9807705071187786e+25,20,78638438630787.78,-12455466869547.035,16772363425429.6,2.0,7.0,45546952732052.125,19813.139738199076,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,16319122417252.426,0.0,18115.281447363675,0.0,0.0,0.0,18082.684742248362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,18115.281447363675,18082.684742248362,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45546952712238.984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0341ab2d783648be716fa78a48eedf13f151335e,516778351973040.1,0.0,13.0,0.0,0.0,4.846444917181945e+25,26,552822970724672.56,480733733221906.7,96738837826104.38,4.0,7.0,36044618751034.016,0.0,0.0,0.0,36044618750734.336,5.0,0.0,0.0,0.0,1.0,364.6205336494323,299.68318312934014,373104046841171.1,46935467305400.055,348.940842866002,348.940842866002,0.0,0.0,249.48410641746852,249.48410641746852,0.0,0.0,0.0,5.0,5.0,4.0,3.0,1.0,1.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x034272d147bcf7a5d27937e80fed03aa3b60a6d1,1049448380307.1255,0.0,2.0,0.0,0.0,0.0,2,1049448380307.1255,1049448380307.1255,9618629.447337463,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049438761677.6781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0344e6dc73a4128d7a889509a13c3dd25b4b688a,916271432978714.0,0.0,6.0,0.0,0.0,6.608117947790127e+25,12,1369220148014164.0,463322717943263.9,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916271432978714.0,0.0,452948715035450.1,0.0,0.0,0.0,0.0,0.0,0.0,452948715035450.1,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0345e39554c2fe41f68b3516d1c94dae0ff0c458,1.1093597209167714,0.0,1.0,0.0,0.0,0.0,1,1.1093597209167714,1.1093597209167714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1093597209167714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0345fa5dc69c9ca90a441215e2fa8a0b36469286,0.0,0.0,0.0,0.0,0.0,0.0,6,49583391030760.336,-49583391030760.336,0.0,0.0,0.0,49583391030760.336,31139.55412519438,49583390992967.66,0.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,6653.123965873056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03470c993d22b5405ed10a1e51afe1505be32ccd,1.0889682408970949,1.0889682408970949,1.0,1.0,1.0,0.0,1,1.0889682408970949,1.0889682408970949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03471b120914390f8a4fc104e601c32d89989399,98935786.93912396,0.0,1.0,0.0,0.0,0.0,1,98935786.93912396,98935786.93912396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98935786.93912396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
